"","SurveyPurp","Protocol","Gear","TotalEffor","EffortMetr","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLen","AvgWidth","StationCod","SiteType","SurveyID","SpeciesCod","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"1151","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","506","78.4","AR0715","---",23658,"LND","E1","E1","E1","9","Non-USGS","534852_24-Sep-2008"
"1152","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","506","78.4","AR0715","---",23658,"PKF","E1","E1","E1","3","Non-USGS","534852_24-Sep-2008"
"1153","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","506","78.4","AR0715","---",23658,"FMW","E1","E1","E1","2","Non-USGS","534852_24-Sep-2008"
"1154","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","506","78.4","AR0715","---",23658,"LGS","E1","E1","E1","1","Non-USGS","534852_24-Sep-2008"
"1155","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","506","78.4","AR0715","---",23658,"BST","E1","E1","E1","1","Non-USGS","534852_24-Sep-2008"
"1156","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"STR","E1","E1","E1","286","Non-USGS","535464_24-Sep-2008"
"1157","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"FHC","E1","E1","E1","87","Non-USGS","535464_24-Sep-2008"
"1158","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"WHS","E1","E1","E1","59","Non-USGS","535464_24-Sep-2008"
"1159","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"LND","E1","E1","E1","28","Non-USGS","535464_24-Sep-2008"
"1160","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"SAH","E1","E1","E1","11","Non-USGS","535464_24-Sep-2008"
"1161","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"FMW","E1","E1","E1","4","Non-USGS","535464_24-Sep-2008"
"1162","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"SNF","E1","E1","E1","2","Non-USGS","535464_24-Sep-2008"
"1163","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"LGS","E1","E1","E1","1","Non-USGS","535464_24-Sep-2008"
"1164","Multi-purpose","FULL HABITAT","EF","---",NA,"00:00.0","FOUNTAIN CREEK #2","24-Sep-2008","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","392","67.8","AR0147","---",44207,"PKF","E1","E1","E1","1","Non-USGS","535464_24-Sep-2008"
"1165","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"FHC","E1","E1","E1","96","USGS","528465_23-Sep-2009"
"1166","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"SAH","E1","E1","E1","34","USGS","528465_23-Sep-2009"
"1167","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"WHS","E1","E1","E1","18","USGS","528465_23-Sep-2009"
"1168","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"STR","E1","E1","E1","12","USGS","528465_23-Sep-2009"
"1169","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"FMW","E1","E1","E1","9","USGS","528465_23-Sep-2009"
"1170","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"CRC","E1","E1","E1","9","USGS","528465_23-Sep-2009"
"1171","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"LND","E1","E1","E1","7","USGS","528465_23-Sep-2009"
"1172","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"LGS","E1","E1","E1","3","USGS","528465_23-Sep-2009"
"1173","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"CPP","E1","E1","E1","1","USGS","528465_23-Sep-2009"
"1174","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","394","77.1","AR1834","---",23371,"RDS","E1","E1","E1","1","USGS","528465_23-Sep-2009"
"1175","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"FHC","E1","E1","E1","49","Non-USGS","532279_23-Sep-2009"
"1176","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"WHS","E1","E1","E1","16","Non-USGS","532279_23-Sep-2009"
"1177","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"SAH","E1","E1","E1","7","Non-USGS","532279_23-Sep-2009"
"1178","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"FMW","E1","E1","E1","4","Non-USGS","532279_23-Sep-2009"
"1179","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"LGS","E1","E1","E1","3","Non-USGS","532279_23-Sep-2009"
"1180","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"BST","E1","E1","E1","3","Non-USGS","532279_23-Sep-2009"
"1181","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"CRC","E1","E1","E1","2","Non-USGS","532279_23-Sep-2009"
"1182","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"LND","E1","E1","E1","1","Non-USGS","532279_23-Sep-2009"
"1183","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"STR","E1","E1","E1","1","Non-USGS","532279_23-Sep-2009"
"1184","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"RDS","E1","E1","E1","1","Non-USGS","532279_23-Sep-2009"
"1185","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"CRC","E4","E4","E2","1","Non-USGS","532279_23-Sep-2009"
"1186","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"FHC","E4","E4","E2","80","Non-USGS","532279_23-Sep-2009"
"1187","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"WHS","E4","E4","E2","8","Non-USGS","532279_23-Sep-2009"
"1188","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"LND","E4","E4","E2","2","Non-USGS","532279_23-Sep-2009"
"1189","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"SAH","E4","E4","E2","1","Non-USGS","532279_23-Sep-2009"
"1190","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","FOUNTAIN CREEK #2","23-Sep-2009","ABV Williams Creek",5245,"13S",532287,4268292,"Arkansas","500","96","AR2936","Random",44135,"FHC","S2","S2","S1","1","Non-USGS","532279_23-Sep-2009"
"1191","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","164","113","AR0715","---",23372,"FHC","E1","E1","E1","51","USGS","534852_24-Sep-2009"
"1192","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","164","113","AR0715","---",23372,"STR","E1","E1","E1","13","USGS","534852_24-Sep-2009"
"1193","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","164","113","AR0715","---",23372,"SAH","E1","E1","E1","10","USGS","534852_24-Sep-2009"
"1194","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","164","113","AR0715","---",23372,"LND","E1","E1","E1","7","USGS","534852_24-Sep-2009"
"1195","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","164","113","AR0715","---",23372,"WHS","E1","E1","E1","5","USGS","534852_24-Sep-2009"
"1196","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV HWY 50",4699,"13",534887,4237992,"Arkansas","164","113","AR0715","---",23372,"PKF","E1","E1","E1","1","USGS","534852_24-Sep-2009"
"1197","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"FHC","E1","E1","E1","206","USGS","535464_24-Sep-2009"
"1198","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"STR","E1","E1","E1","147","USGS","535464_24-Sep-2009"
"1199","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"WHS","E1","E1","E1","60","USGS","535464_24-Sep-2009"
"1200","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"LND","E1","E1","E1","27","USGS","535464_24-Sep-2009"
"1201","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"SAH","E1","E1","E1","18","USGS","535464_24-Sep-2009"
"1202","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"BST","E1","E1","E1","2","USGS","535464_24-Sep-2009"
"1203","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"PKF","E1","E1","E1","2","USGS","535464_24-Sep-2009"
"1204","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"LGS","E1","E1","E1","1","USGS","535464_24-Sep-2009"
"1205","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"FMW","E1","E1","E1","1","USGS","535464_24-Sep-2009"
"1206","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"LOC","E1","E1","E1","1","USGS","535464_24-Sep-2009"
"1207","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","24-Sep-2009","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","328","102.5","AR0147","---",24051,"RDS","E1","E1","E1","1","USGS","535464_24-Sep-2009"
"1208","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"FHC","E1","E1","E1","504","USGS","528465_21-Sep-2010"
"1209","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"WHS","E1","E1","E1","67","USGS","528465_21-Sep-2010"
"1210","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"STR","E1","E1","E1","25","USGS","528465_21-Sep-2010"
"1211","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"LND","E1","E1","E1","15","USGS","528465_21-Sep-2010"
"1212","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"CRC","E1","E1","E1","14","USGS","528465_21-Sep-2010"
"1213","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"FMW","E1","E1","E1","13","USGS","528465_21-Sep-2010"
"1214","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"SAH","E1","E1","E1","12","USGS","528465_21-Sep-2010"
"1215","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"LGS","E1","E1","E1","3","USGS","528465_21-Sep-2010"
"1216","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"SNF","E1","E1","E1","3","USGS","528465_21-Sep-2010"
"1217","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"CPP","E1","E1","E1","2","USGS","528465_21-Sep-2010"
"1218","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","21-Sep-2010","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","197","68","AR1834","---",25744,"RDS","E1","E1","E1","1","USGS","528465_21-Sep-2010"
"1219","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"FHC","E1","E1","E1","221","USGS","535464_22-Sep-2010"
"1220","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"STR","E1","E1","E1","69","USGS","535464_22-Sep-2010"
"1221","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"LND","E1","E1","E1","27","USGS","535464_22-Sep-2010"
"1222","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"WHS","E1","E1","E1","26","USGS","535464_22-Sep-2010"
"1223","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"SAH","E1","E1","E1","10","USGS","535464_22-Sep-2010"
"1224","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"LGS","E1","E1","E1","6","USGS","535464_22-Sep-2010"
"1225","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"BST","E1","E1","E1","6","USGS","535464_22-Sep-2010"
"1226","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"ARD","E1","E1","E1","3","USGS","535464_22-Sep-2010"
"1227","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"FMW","E1","E1","E1","2","USGS","535464_22-Sep-2010"
"1228","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"LOC","E1","E1","E1","1","USGS","535464_22-Sep-2010"
"1229","Other (please describe in notes)","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","22-Sep-2010","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","164","42","AR0147","---",26669,"CRC","E1","E1","E1","1","USGS","535464_22-Sep-2010"
"1230","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"FHC","E1","E1","E1","838","USGS","528465_13-Sep-2011"
"1231","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"LND","E1","E1","E1","82","USGS","528465_13-Sep-2011"
"1232","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"STR","E1","E1","E1","63","USGS","528465_13-Sep-2011"
"1233","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"WHS","E1","E1","E1","63","USGS","528465_13-Sep-2011"
"1234","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"CRC","E1","E1","E1","16","USGS","528465_13-Sep-2011"
"1235","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"SAH","E1","E1","E1","13","USGS","528465_13-Sep-2011"
"1236","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"LGS","E1","E1","E1","7","USGS","528465_13-Sep-2011"
"1237","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"FMW","E1","E1","E1","6","USGS","528465_13-Sep-2011"
"1238","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","700 M ABV Old Pueblo Rd",5362,"13",528487,4273192,"Arkansas","492","64.9","AR1834","---",26735,"PKF","E1","E1","E1","1","USGS","528465_13-Sep-2011"
"1239","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"FHC","E1","E1","E1","109","USGS","535464_13-Sep-2011"
"1240","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"STR","E1","E1","E1","48","USGS","535464_13-Sep-2011"
"1241","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"WHS","E1","E1","E1","31","USGS","535464_13-Sep-2011"
"1242","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"LND","E1","E1","E1","28","USGS","535464_13-Sep-2011"
"1243","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"SAH","E1","E1","E1","20","USGS","535464_13-Sep-2011"
"1244","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"BST","E1","E1","E1","17","USGS","535464_13-Sep-2011"
"1245","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"FMW","E1","E1","E1","5","USGS","535464_13-Sep-2011"
"1246","---","PRESENCE/ABSENCE","EF","---","HOUR","00:00.0","FOUNTAIN CREEK #2","13-Sep-2011","ABV Pinon Rd",4993,"13",535487,4254692,"Arkansas","492","72.2","AR0147","---",27466,"ARD","E1","E1","E1","4","USGS","535464_13-Sep-2011"
